iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,rho0_770.dx,rho0_770.dx_error,rho0_770.mass,rho0_770.mass_error,rho0_770.width,rho0_770.width_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,f2_1270.mass,f2_1270.mass_error,f2_1270.width,f2_1270.width_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,f0_980.mass,f0_980.mass_error,f0_980.width,f0_980.width_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error,f0_1370.mass,f0_1370.mass_error,f0_1370.width,f0_1370.width_error
476,True,-494900.09903678694,44306,50778,4,4,0.004809079310968277,0.0035519379090308066,0.7708406531869326,0.0005968547239427191,0.147308670392692,0.0013636322324059036,-0.039533816552742046,0.004462707260314371,0.0979340807059058,0.004048290176400298,0.003926832579571108,0.0041952619399849575,0.018834183302469748,0.0035213729363065744,-0.2705642058115531,0.006546161273588397,0.11265470439399206,0.005533830695549269,-0.08751594935486152,0.006350960969027247,-0.0033994196955819764,0.005112174967600346,0.35041343748549747,0.005282217378855703,0.16845561772514922,0.005862197861338936,-0.05083972068267706,0.004691722656308606,-0.11274656818539983,0.005010482240423675,1.24969500149782,0.001436849277393959,0.16923287889146288,0.0032923182379108185,0.09801418826409246,0.003966060912017317,0.015639786185214243,0.004975398131665206,0.04294661450515424,0.0039007679687865357,0.06321672925880589,0.004932928206154274,-0.411285575877188,0.005475883151398472,0.36237989067955184,0.005125683065678313,0.2702428372357897,0.005148147909580718,0.20296916313464017,0.004875067658009284,0.1412828721801353,0.004037269971684599,-0.0048356053332154255,0.004931208135232582,-0.03936656311854174,0.004262602043243659,-0.07357346785214086,0.003641593332671832,0.9773632007200118,0.001087554377705524,0.04848979277277379,0.002103527345257098,0.025443521170768608,0.003775720163746162,0.01211401376852724,0.004619516258198244,-0.04118798107741288,0.003778077664174235,-0.042233038119589776,0.004622811088535821,0.11284856861479657,0.00457289771723059,-0.018010252670944832,0.006257482373575014,0.059448981619536996,0.00504615106414505,-0.046845569306936806,0.0050598039525095026,1.5083553006687151,0.005517356206928503,0.18398316866045994,0.01033738971213416
477,True,-494039.39650111005,43668,51349,3,1,0.0019539438583370556,0.0035561110024577916,0.7701963626876442,0.0006000672218619552,0.14807978363623825,0.0013724274647006762,-0.03513625538400008,0.004425365095818211,0.09367837551624628,0.004059581416726761,0.006113029552034214,0.004154812292018308,0.009190409828821598,0.003543459481883772,-0.27717887154028836,0.006445940618611987,0.11032849259527686,0.005691145482110632,-0.09914900774479428,0.006244230957579915,-0.01544229566774499,0.005272810159170434,0.3386361194190994,0.00541675435935955,0.18325283152894128,0.005758156760935918,-0.05429853966335975,0.004766877418986407,-0.11026233166948861,0.004937445527369609,1.253498611259053,0.0014925228753320807,0.17150066339655234,0.0033341501097154946,0.09771419253331697,0.004004491640247472,0.016065635634470242,0.005178414156505578,0.0450911501904385,0.003926728224359345,0.05593434764832173,0.005132766828507638,-0.4003370062978507,0.005456378390529432,0.35325707257302746,0.005056679986135974,0.2836196786572257,0.005232866292923236,0.19546961699563267,0.004858610906171543,0.14449357861638193,0.003972902169507843,-0.013372764424395273,0.004883141914240423,-0.04608972514283499,0.004314801802858556,-0.08103611892577968,0.0036598459161523624,0.9755471800995169,0.0010120285431745035,0.049270903856401226,0.0020838181253297443,0.029483678818767015,0.003747898930970427,0.011741071198178991,0.004359420880679684,-0.041685617952927224,0.0037505846884070626,-0.035971625646968146,0.004363908156584765,0.09200827885087648,0.004665975664988468,-0.028761101238377842,0.005842132528787869,0.05058863127875378,0.0052063138639469935,-0.0545573644917336,0.004930797851468946,1.4947423959656425,0.005639363703726641,0.1708642607238326,0.010517790658485723
478,True,-495642.26313187415,43750,51468,4,6,-0.00363716232132501,0.0035421678868807083,0.7706606667174066,0.0006063489622332718,0.1490168023987698,0.0013706684114904027,-0.035551082980074915,0.004459048557410061,0.09941369150475561,0.0040387539058516705,0.011506825122830189,0.004197808560449894,0.010519247523250811,0.0035177001458935337,-0.2686028954720372,0.006618347168214723,0.1120187033689477,0.0055234866382280305,-0.07934331335297293,0.006392314927301554,-0.004365991203947671,0.005126973555580694,0.3551515266717843,0.005212863529783493,0.16520716620976567,0.005910728645511205,-0.05058096633915879,0.004693206628294708,-0.12355202406246542,0.005068400336796551,1.2497393756215731,0.001441471927882465,0.1716250183726694,0.0032562309958586305,0.09989322096187576,0.003959042294326141,0.011576829063334782,0.005133030410875129,0.050644139353916005,0.003887737177747851,0.06232573730329245,0.005084171095803677,-0.3988920514479687,0.005608528847468747,0.35489907881952104,0.005082076435306543,0.2863689220007302,0.005353342915889347,0.20265823409973358,0.004867241747149354,0.1377035330893287,0.004032357455644162,-0.016391211422095125,0.004942765599368274,-0.040209090599269554,0.004374542938718384,-0.07471229877928585,0.003682142107007803,0.977039148750424,0.0010852720707861252,0.049832880849453295,0.0022394128537418373,0.027499210226238892,0.0033915147121482392,0.011998710699793828,0.004184326899070506,-0.04180925739800068,0.0033952850600991596,-0.03913976206151221,0.004187945556936795,0.09891560955311593,0.004582537956221589,-0.017825442903410278,0.006110045822851158,0.0496057083553819,0.005141862494523682,-0.05551875508741794,0.004884554259348037,1.509846814309066,0.006022056393392039,0.1900103746799394,0.01195796487871556
479,True,-494953.050723732,43836,51285,6,3,-0.00012055369800625071,0.003565737706033282,0.7698319495178377,0.0006010774141486652,0.14804282160294402,0.0013745288479866669,-0.03137193597418469,0.0044188926656883384,0.08714883941046933,0.004054055309982845,0.014174241559828705,0.004137757932011887,0.013359940842690517,0.003554109605825369,-0.26706404216252483,0.006572996528450961,0.11437941356771136,0.00556672101192007,-0.08835684751701554,0.006368342306096578,-0.0032502166522667634,0.005141248577894365,0.34581311620272753,0.00539903409466744,0.172286895512926,0.005860330331776363,-0.05708978380768054,0.004807043313601315,-0.1160889651995558,0.0050331390578894995,1.2510892143482952,0.0014904115035824228,0.17332759484693094,0.0033582297711150094,0.08928222620532604,0.004012792901191255,0.022261965080187057,0.005164683568485837,0.04827896618907102,0.003931640361608444,0.05671514378815649,0.0051273628630088665,-0.40562165032982783,0.00557087582466866,0.35896166450811096,0.0050895383359315614,0.293268321182978,0.005345386935387368,0.20203881045782307,0.004894498303668627,0.13884439399108717,0.0039761540138984345,-0.01061638994725788,0.005022450365938324,-0.04481695517725035,0.0042488401170722515,-0.07207811748179262,0.003666674330419492,0.9777415247744818,0.0011032966102881292,0.04839201059343118,0.0020684092795023694,0.02904066228553116,0.003633509506333429,0.011404792626457681,0.004393723491192711,-0.04368811060966294,0.003639145289346272,-0.04103254700951942,0.004396040466636299,0.09812169464040363,0.004809346332838607,-0.024543453816518325,0.005918691328205483,0.05346641539606754,0.005576719029815284,-0.06934374112276852,0.005076280533821079,1.4943634870677467,0.005661162474159709,0.18620620782455835,0.01097689209337327
480,True,-493768.57243394246,43470,51468,4,3,-0.0006106126410751479,0.0035746978112995574,0.7696359727193202,0.0006043242249023084,0.14863810544764816,0.0013742395518856476,-0.038795159694091044,0.004507572105220726,0.09451588991473277,0.0040003509118471895,0.0017768344875428214,0.0042359757886988895,0.012524803500569524,0.003493220377400954,-0.2625064226650396,0.006641681991458062,0.12040287482187896,0.005518978645273854,-0.08817758596685511,0.0064037803070596784,0.0008609866838713328,0.005088945022292001,0.35195055293356664,0.005262287774185544,0.16849690011526264,0.0059303132380377314,-0.055440847631199726,0.004674946220129287,-0.12042660984073277,0.005067718718926507,1.2486840225200073,0.0014564646966741535,0.17344638277223579,0.0033250698970968134,0.09512774693555413,0.003938012504388955,0.021391186265582774,0.005116727311440999,0.04770321161364069,0.003857735912969059,0.046552468008848456,0.005090026108242492,-0.3993349324178704,0.005527822302792384,0.358774815931635,0.005024820930404314,0.29086144656827156,0.005290196127904206,0.20114518828346192,0.004831242572391818,0.1490013471107128,0.0039743094769233885,-0.012610892946052903,0.004830037824695994,-0.03801242379009382,0.004275529223036105,-0.08051557849936963,0.003627374851513221,0.9760640484701352,0.0009272474097410943,0.044588980894903096,0.0018463897864523654,0.03192780406881404,0.0043966598333109565,0.005993566428435463,0.004422749981398109,-0.03740342271615631,0.004396738902066912,-0.03426834636744992,0.004425581660472164,0.09751779759083233,0.004797875369851992,-0.024256341531886102,0.006068327256398718,0.04883191850649376,0.005293498049315672,-0.05201911041190817,0.004914877424641014,1.5047913037089495,0.005629288672263977,0.16505828186110974,0.009844346176003563
481,True,-494869.9324350355,43827,51440,7,0,0.003172231071714521,0.0035908768084709666,0.769869703709672,0.000614890989370509,0.1509434445259384,0.0014179395397660721,-0.019978608238079697,0.004430338107858479,0.09283318069935859,0.00410009502466631,0.0019247644402248386,0.0041321320555228426,0.009783601781960362,0.0036356347689797965,-0.2729167973489665,0.006598217017570004,0.11578199806471094,0.005569092094883272,-0.09052880449933207,0.0063938900198172565,-0.012032454216174894,0.00515509247070235,0.36121657372753657,0.005295195547292828,0.1698820043150494,0.005966314269327236,-0.060647277940557055,0.00474976852752317,-0.1195922486827808,0.0051224504448583565,1.249331253883148,0.0014360003757112327,0.17373830624869532,0.003296504141635584,0.09995423720787572,0.003989553426941629,0.01507185672163187,0.005135310221892529,0.04884941783246386,0.003913548775620266,0.052583060317409724,0.005081856343224377,-0.40564557465959167,0.005518331487782868,0.35954145401461285,0.005108131298920611,0.2832856248049786,0.005236396365535118,0.20189800775243785,0.0049004803496517845,0.14220043401339907,0.003963535871727268,-0.015558361753373004,0.004789625357049659,-0.04988528752273422,0.004093816402405994,-0.06927168444023782,0.0036878301149521208,0.9760951506277559,0.0009219401766143998,0.04485945252717697,0.0020480942389149125,0.027037808696630704,0.003591004561566997,0.010429039627315869,0.004086617616332183,-0.042184650921418404,0.003595817253080465,-0.042962949071498294,0.004091889960699774,0.10147724834697526,0.004616204982304575,-0.020049111578509828,0.006292141736219075,0.04894766232327469,0.005370127725469999,-0.06010817446572536,0.004910268980504225,1.5060809742774235,0.0061882849634044,0.18648234058733648,0.010708070126955738
482,True,-494927.7720631149,43898,51317,2,6,0.0052576435372718305,0.0035506467685622106,0.7701444900453567,0.0006120844058004615,0.15015767800387378,0.001381940626005121,-0.03361530713905218,0.004435252328277397,0.09889586986436112,0.004028451679045549,0.0042729689419525405,0.004174903402168142,0.01014279271516411,0.0035194028717657868,-0.2792947047488235,0.006461027454297164,0.09919165899571888,0.00562446561798754,-0.09064651030237127,0.006223413775297608,-0.013217160148198617,0.005200546920280928,0.34475602825735036,0.005345975864335789,0.179046639556522,0.005795829959697412,-0.05769322900285476,0.004708380686692348,-0.11321746573465612,0.004945421583388815,1.2514825756967736,0.0014071627114687901,0.1679293313518813,0.003240723778245469,0.09640443345716007,0.004095081919519006,0.024738880560952622,0.005029686320526305,0.044505191701578496,0.004008831384452022,0.06051929986950651,0.004989922803012747,-0.4072848730694678,0.005418010497264929,0.34962705555661366,0.005073301063864326,0.2793325973558434,0.0051633803085151505,0.2043075228950605,0.004879708953093313,0.1402543508615438,0.004036468699471762,-0.008066837189490143,0.004847103702273969,-0.037510600582825675,0.0044196485450390365,-0.07531713888562647,0.0036495740115485616,0.9775635157430448,0.0010923647721696184,0.047525536891157315,0.0020265283956484755,0.028961432877093164,0.003806103597702948,0.018299663548302796,0.0038388746214496994,-0.03554822010759566,0.0038089787277546918,-0.041471141444759316,0.0038423486798031185,0.09892249580059065,0.004558931937990518,-0.02264823648365498,0.006313852772333301,0.058434165294309046,0.005000443708970921,-0.05562317794893725,0.0051786756865435666,1.5075261622512552,0.005816773337361303,0.17813354420357028,0.01019754556735783
483,True,-494012.20728284866,43923,51183,5,4,0.002675144002652311,0.003567305768455067,0.769757828431952,0.0006084662294038035,0.1499582452862041,0.0013895955087423473,-0.03031490004327348,0.004408081876559543,0.09446659704008391,0.004065702648011529,0.0019089605863514937,0.004138368676824246,0.01139006638845564,0.0035665013421246864,-0.2673779709334096,0.006590554186884783,0.11597870649499673,0.005515858536898766,-0.09382389392829862,0.00636446032407023,-0.006818303169084464,0.005076194904865727,0.35426039524867126,0.005308264596437453,0.17210940276300046,0.005903367929860596,-0.05698693966349629,0.004726399635040005,-0.12148036065846668,0.005039994456076728,1.2498112794486809,0.0014967982586532314,0.17746551418780135,0.0033341439216613283,0.09063408865090489,0.00401750582164958,0.021846914776941607,0.005004428907899201,0.05236336302370971,0.003939250456661131,0.05446926825853722,0.0049698542848301665,-0.39660476629406327,0.005535158008858974,0.35760448201476974,0.005003819663153828,0.29064360843904924,0.005257397788963539,0.20862617296011632,0.004829248133833249,0.14849788898048497,0.003919242176441237,-0.00931583981424828,0.005008442330137333,-0.04371005010291995,0.004244884760024573,-0.07847361609892993,0.0036546723212511492,0.977335514756709,0.001019728658329,0.047279564544931346,0.0018996094232683405,0.024463094502448293,0.0037046577043071773,0.017276551225240553,0.004128341923548002,-0.03993875950277439,0.0037086868418797245,-0.0445920675790285,0.004132209628726158,0.10048995053962682,0.004622334906203916,-0.02516900418340993,0.00589883943501696,0.04973664451107676,0.005160313282018193,-0.06064681399665686,0.004693782799515572,1.4990635049891299,0.0048822727174119285,0.1592870452311646,0.00913402988176816
484,True,-493177.9313891388,44184,50722,3,6,0.011097403137854185,0.0035846782408080354,0.7706065479133432,0.0005964408391411768,0.14677241510696573,0.0013615240381580906,-0.032146992358421014,0.004510034588029301,0.09697531283211429,0.004064787483894564,0.008974657727764348,0.004218080190939226,0.012146054330573575,0.0035606569789364655,-0.2746494949856431,0.0064641191610408585,0.11530464098032354,0.005581648610619358,-0.08242671915953809,0.006240363475039577,-0.00501617269754504,0.0051512124757128125,0.3520958296935038,0.0052124805556888545,0.16578929479293789,0.005865460648774988,-0.05678154056194825,0.004657825987204089,-0.11727993102520282,0.005041321854619731,1.2485155032285729,0.0014167202480523944,0.1697427178741025,0.0033181043515530945,0.1029297946228381,0.004021561466059294,0.02291679222678046,0.005060388358773575,0.041176351634015514,0.003938779049494034,0.05948544184257206,0.005017477818861425,-0.40503811559953984,0.005394772138198741,0.35272098018376574,0.0050891849189713045,0.28587421286540093,0.005130261799499663,0.20502686854367386,0.004895835546976042,0.1349166677295057,0.003917592965098061,-0.014814603642597299,0.004772920878964877,-0.04786720549131685,0.0041547975659740385,-0.07339801823724339,0.003647276925902886,0.9769697708877368,0.0010075240149399756,0.04722003820359806,0.002136861114747958,0.027952575208502552,0.0036125363950902114,0.012378441228889881,0.004120108409256793,-0.03870057388456685,0.0036156714193553265,-0.040714212763892636,0.004122499226244555,0.09816673748779732,0.004602952183061518,-0.021257195062636364,0.005983896153960044,0.0566298457047478,0.005027414323531289,-0.05031801054967215,0.004935284486259306,1.5080002473528722,0.005140566793735424,0.16241881539149533,0.009773215784269818
485,True,-494893.9071760562,43802,51399,7,2,-0.003282805731944536,0.003546721459324539,0.770375949862687,0.0006099406187339285,0.15000239814470934,0.0013842702628131393,-0.031223822264357656,0.0043993061811137615,0.08814281147860539,0.00404078372788809,0.006432470114103061,0.004117003636431878,0.018274288210930245,0.003550579273214801,-0.26560807043199697,0.0065497712114611535,0.11116659335337672,0.005567623129385353,-0.09360386167509765,0.006320166993409195,-0.002692653336482497,0.005147421400564102,0.35587133665728216,0.005197427142496466,0.16437023462700665,0.005908162447844669,-0.047407467536952824,0.004633880399146117,-0.11876576425658637,0.005047589529620013,1.2501099198044738,0.0014525506446240177,0.1730595955525605,0.0032857474647055435,0.10100021402794922,0.003943937319573724,0.013750202223490398,0.005121338214124308,0.051845961539946445,0.0038656217326843104,0.059119700746850835,0.005078892126678797,-0.4026172449139819,0.005483800071512872,0.36445601153700263,0.005061466054956094,0.281359969139848,0.0052460787696110974,0.18538879500547392,0.004834600715678372,0.14012516262191432,0.00404209255366528,-0.01728410552391603,0.00480161219000348,-0.05010962923739856,0.004406456805359809,-0.07432313196434566,0.0037117513053502383,0.9752859349140368,0.0011120946547170107,0.05187496436447052,0.0022310149797224524,0.03269635689717352,0.00351290320885574,0.0142353547892176,0.0040310256814753516,-0.03855383180337575,0.003515312616634281,-0.03611998888977675,0.0040337941296279675,0.0939586045623978,0.004482540620778384,-0.010413376855945664,0.005930728607401273,0.05367501883947352,0.005100568146882107,-0.05320392300360926,0.004953099354822914,1.5076252767295137,0.005452559495337739,0.16764953695550772,0.010439753231498636
